"","Compound name","Ions","Chemical_formula","Measured_mass","Caculated_mass","Mass_difference","Reaction_equation","Pathway"
"3946","indole-3-acetonitrile","[M-H]-","H8 N2 C10 ","155.0202","155.0614763","0.0412763000000211","indole-3-acetonitrile + 2 H2O  ->  ammonia + indole-3-acetate + H+","IAA biosynthesis I"
"3947","indole-3-acetonitrile","[M-H]-","H8 N2 C10 ","155.0202","155.0614763","0.0412763000000211","indole-3-acetonitrile + H2O  ->  indole-3-acetamide","IAA biosynthesis I"
"3948","indole-3-acetonitrile","[M-H]-","H8 N2 C10 ","155.0202","155.0614763","0.0412763000000211","(Z)-indol-3-ylacetaldoxime  ->  indole-3-acetonitrile + H2O","IAA biosynthesis I"
"3949","2-isopropylmaleate","[M-H]-","H8 O4 C7 ","155.0202","155.0349867","0.0147867000000019","(2S)-2-isopropylmalate  ->  2-isopropylmaleate + H2O","leucine biosynthesis"
"3950","2-isopropylmaleate","[M-H]-","H8 O4 C7 ","155.0202","155.0349867","0.0147867000000019","(2R,3S)-3-isopropylmalate  <-  2-isopropylmaleate + H2O","leucine biosynthesis"
"3951","2-isopropylmaleate","[M-H]-","H8 O4 C7 ","155.0202","155.0349867","0.0147867000000019","(2R,3S)-3-isopropylmalate  <-  2-isopropylmaleate + H2O","leucine biosynthesis"
"3952","2-isopropylmaleate","[M-H]-","H8 O4 C7 ","155.0202","155.0349867","0.0147867000000019","(2S)-2-isopropylmalate  ->  2-isopropylmaleate + H2O","leucine biosynthesis"
"3953","indole-3-acetonitrile","[M-H]-","H8 N2 C10 ","155.0202","155.0614763","0.0412763000000211","indole-3-acetonitrile + 2 H2O  ->  ammonia + indole-3-acetate + H+","IAA biosynthesis I"
"3954","indole-3-acetonitrile","[M-H]-","H8 N2 C10 ","155.0202","155.0614763","0.0412763000000211","indole-3-acetonitrile + H2O  ->  indole-3-acetamide","IAA biosynthesis I"
"3955","indole-3-acetonitrile","[M-H]-","H8 N2 C10 ","155.0202","155.0614763","0.0412763000000211","(Z)-indol-3-ylacetaldoxime  ->  indole-3-acetonitrile + H2O","IAA biosynthesis I"
"3956","2-isopropylmaleate","[M-H]-","H8 O4 C7 ","155.0202","155.0349867","0.0147867000000019","(2R,3S)-3-isopropylmalate  <-  2-isopropylmaleate + H2O","leucine biosynthesis"
"3957","2-isopropylmaleate","[M-H]-","H8 O4 C7 ","155.0202","155.0349867","0.0147867000000019","(2S)-2-isopropylmalate  ->  2-isopropylmaleate + H2O","leucine biosynthesis"
"3958","indole-3-acetonitrile","[M-H]-","H8 N2 C10 ","155.0202","155.0614763","0.0412763000000211","indole-3-acetonitrile + 2 H2O  ->  ammonia + indole-3-acetate + H+","IAA biosynthesis I"
"3959","indole-3-acetonitrile","[M-H]-","H8 N2 C10 ","155.0202","155.0614763","0.0412763000000211","indole-3-acetonitrile + H2O  ->  indole-3-acetamide","IAA biosynthesis I"
"3960","indole-3-acetonitrile","[M-H]-","H8 N2 C10 ","155.0202","155.0614763","0.0412763000000211","(Z)-indol-3-ylacetaldoxime  ->  indole-3-acetonitrile + H2O","IAA biosynthesis I"
"3961","indole-3-acetonitrile","[M-H]-","H8 N2 C10 ","155.0202","155.0614763","0.0412763000000211","indole-3-acetonitrile + 2 H2O  ->  ammonia + indole-3-acetate + H+","IAA biosynthesis I"
"3962","indole-3-acetonitrile","[M-H]-","H8 N2 C10 ","155.0202","155.0614763","0.0412763000000211","indole-3-acetonitrile + H2O  ->  indole-3-acetamide","IAA biosynthesis I"
"3963","indole-3-acetonitrile","[M-H]-","H8 N2 C10 ","155.0202","155.0614763","0.0412763000000211","(Z)-indol-3-ylacetaldoxime  ->  indole-3-acetonitrile + H2O","IAA biosynthesis I"
"3964","2-isopropylmaleate","[M-H]-","H8 O4 C7 ","155.0202","155.0349867","0.0147867000000019","(2S)-2-isopropylmalate  ->  2-isopropylmaleate + H2O","leucine biosynthesis"
"3965","2-isopropylmaleate","[M-H]-","H8 O4 C7 ","155.0202","155.0349867","0.0147867000000019","(2R,3S)-3-isopropylmalate  <-  2-isopropylmaleate + H2O","leucine biosynthesis"
"3966","2-isopropylmaleate","[M-H]-","H8 O4 C7 ","155.0202","155.0349867","0.0147867000000019","(2S)-2-isopropylmalate  ->  2-isopropylmaleate + H2O","leucine biosynthesis"
"3967","2-isopropylmaleate","[M-H]-","H8 O4 C7 ","155.0202","155.0349867","0.0147867000000019","(2R,3S)-3-isopropylmalate  <-  2-isopropylmaleate + H2O","leucine biosynthesis"
"3968","indole-3-acetonitrile","[M-H]-","H8 N2 C10 ","155.0202","155.0614763","0.0412763000000211","indole-3-acetonitrile + 2 H2O  ->  ammonia + indole-3-acetate + H+","IAA biosynthesis I"
"3969","indole-3-acetonitrile","[M-H]-","H8 N2 C10 ","155.0202","155.0614763","0.0412763000000211","indole-3-acetonitrile + H2O  ->  indole-3-acetamide","IAA biosynthesis I"
"3970","indole-3-acetonitrile","[M-H]-","H8 N2 C10 ","155.0202","155.0614763","0.0412763000000211","(Z)-indol-3-ylacetaldoxime  ->  indole-3-acetonitrile + H2O","IAA biosynthesis I"
"3971","2-isopropylmaleate","[M-H]-","H8 O4 C7 ","155.0202","155.0349867","0.0147867000000019","(2R,3S)-3-isopropylmalate  <-  2-isopropylmaleate + H2O","leucine biosynthesis"
"3972","2-isopropylmaleate","[M-H]-","H8 O4 C7 ","155.0202","155.0349867","0.0147867000000019","(2S)-2-isopropylmalate  ->  2-isopropylmaleate + H2O","leucine biosynthesis"
"3973","indole-3-acetonitrile","[M-H]-","H8 N2 C10 ","155.0202","155.0614763","0.0412763000000211","indole-3-acetonitrile + 2 H2O  ->  ammonia + indole-3-acetate + H+","IAA biosynthesis I"
"3974","indole-3-acetonitrile","[M-H]-","H8 N2 C10 ","155.0202","155.0614763","0.0412763000000211","indole-3-acetonitrile + 2 H2O  ->  ammonia + indole-3-acetate + H+","indole glucosinolate breakdown (insect chewing induced)"
"3975","indole-3-acetonitrile","[M-H]-","H8 N2 C10 ","155.0202","155.0614763","0.0412763000000211","indole-3-acetonitrile + H2O  ->  indole-3-acetamide","IAA biosynthesis I"
"3976","indole-3-acetonitrile","[M-H]-","H8 N2 C10 ","155.0202","155.0614763","0.0412763000000211","indole-3-acetonitrile + glutathione  ->  indole-3-acetonitrile-glutatione conjugate + 2 H+","camalexin biosynthesis"
"3977","indole-3-acetonitrile","[M-H]-","H8 N2 C10 ","155.0202","155.0614763","0.0412763000000211","indolylmethyl glucosinolate aglycone  ->  indole-3-acetonitrile","indole glucosinolate breakdown (insect chewing induced)"
"3978","indole-3-acetonitrile","[M-H]-","H8 N2 C10 ","155.0202","155.0614763","0.0412763000000211","(Z)-indol-3-ylacetaldoxime  ->  indole-3-acetonitrile + H2O","IAA biosynthesis I"
"3979","indole-3-acetonitrile","[M-H]-","H8 N2 C10 ","155.0202","155.0614763","0.0412763000000211","(Z)-indol-3-ylacetaldoxime  ->  indole-3-acetonitrile + H2O","camalexin biosynthesis"
"3980","2-isopropylmaleate","[M-H]-","H8 O4 C7 ","155.0202","155.0349867","0.0147867000000019","(2R,3S)-3-isopropylmalate  <-  2-isopropylmaleate + H2O","leucine biosynthesis"
"3981","2-isopropylmaleate","[M-H]-","H8 O4 C7 ","155.0202","155.0349867","0.0147867000000019","(2S)-2-isopropylmalate  ->  2-isopropylmaleate + H2O","leucine biosynthesis"
"3982","indole-3-acetonitrile","[M-H]-","H8 N2 C10 ","155.0202","155.0614763","0.0412763000000211","indole-3-acetonitrile + 2 H2O  ->  ammonia + indole-3-acetate + H+","IAA biosynthesis I"
"3983","indole-3-acetonitrile","[M-H]-","H8 N2 C10 ","155.0202","155.0614763","0.0412763000000211","indole-3-acetonitrile + H2O  ->  indole-3-acetamide","IAA biosynthesis I"
"3984","indole-3-acetonitrile","[M-H]-","H8 N2 C10 ","155.0202","155.0614763","0.0412763000000211","(Z)-indol-3-ylacetaldoxime  ->  indole-3-acetonitrile + H2O","IAA biosynthesis I"
"3985","indole-3-acetonitrile","[M-H]-","H8 N2 C10 ","155.0202","155.0614763","0.0412763000000211","indole-3-acetonitrile + 2 H2O  ->  ammonia + indole-3-acetate + H+","IAA biosynthesis I"
"3986","indole-3-acetonitrile","[M-H]-","H8 N2 C10 ","155.0202","155.0614763","0.0412763000000211","indole-3-acetonitrile + H2O  ->  indole-3-acetamide","IAA biosynthesis I"
"3987","indole-3-acetonitrile","[M-H]-","H8 N2 C10 ","155.0202","155.0614763","0.0412763000000211","(Z)-indol-3-ylacetaldoxime  ->  indole-3-acetonitrile + H2O","IAA biosynthesis I"
"3988","2-isopropylmaleate","[M-H]-","H8 O4 C7 ","155.0202","155.0349867","0.0147867000000019","(2S)-2-isopropylmalate  ->  2-isopropylmaleate + H2O","leucine biosynthesis"
"3989","2-isopropylmaleate","[M-H]-","H8 O4 C7 ","155.0202","155.0349867","0.0147867000000019","(2R,3S)-3-isopropylmalate  <-  2-isopropylmaleate + H2O","leucine biosynthesis"
"3990","2-isopropylmaleate","[M-H]-","H8 O4 C7 ","155.0202","155.0349867","0.0147867000000019","(2S)-2-isopropylmalate  ->  2-isopropylmaleate + H2O","leucine biosynthesis"
"3991","2-isopropylmaleate","[M-H]-","H8 O4 C7 ","155.0202","155.0349867","0.0147867000000019","(2R,3S)-3-isopropylmalate  <-  2-isopropylmaleate + H2O","leucine biosynthesis"
"3992","indole-3-acetonitrile","[M-H]-","H8 N2 C10 ","155.0202","155.0614763","0.0412763000000211","indole-3-acetonitrile + 2 H2O  ->  ammonia + indole-3-acetate + H+","IAA biosynthesis I"
"3993","indole-3-acetonitrile","[M-H]-","H8 N2 C10 ","155.0202","155.0614763","0.0412763000000211","indole-3-acetonitrile + H2O  ->  indole-3-acetamide","IAA biosynthesis I"
"3994","indole-3-acetonitrile","[M-H]-","H8 N2 C10 ","155.0202","155.0614763","0.0412763000000211","(Z)-indol-3-ylacetaldoxime  ->  indole-3-acetonitrile + H2O","IAA biosynthesis I"
"3995","chavicol","[M+Na-2H]-","H10 O1 C9 ","155.0202","155.0478729","0.0276729000000273","chavicol + S-adenosyl-L-methionine  ->  methylchavicol + S-adenosyl-L-homocysteine + H+","volatile cinnamoic ester biosynthesis"
"3996","dimethylsulfoniopropionate","[M+Na-2H]-","H10 S1 O2 C5 ","155.0202","155.0148586","0.00534139999996341","3-dimethylsulfoniopropionaldehyde + NAD+ + H2O  ->  dimethylsulfoniopropionate + NADH + 2 H+","dimethylsulfoniopropionate biosynthesis I (Wollastonia)"
"3997","dimethylsulfoniopropionate","[M+Na-2H]-","H10 S1 O2 C5 ","155.0202","155.0148586","0.00534139999996341","3-dimethylsulfoniopropionaldehyde + NAD+ + H2O  ->  dimethylsulfoniopropionate + NADH + 2 H+","dimethylsulfoniopropionate biosynthesis II (Spartina)"
"3998","chavicol","[M+Na-2H]-","H10 O1 C9 ","155.0202","155.0478729","0.0276729000000273","chavicol + S-adenosyl-L-methionine  ->  methylchavicol + S-adenosyl-L-homocysteine + H+","volatile cinnamoic ester biosynthesis"
"3999","chavicol","[M+Na-2H]-","H10 O1 C9 ","155.0202","155.0478729","0.0276729000000273","chavicol + S-adenosyl-L-methionine  ->  methylchavicol + S-adenosyl-L-homocysteine + H+","volatile cinnamoic ester biosynthesis"
"4000","chavicol","[M+Na-2H]-","H10 O1 C9 ","155.0202","155.0478729","0.0276729000000273","chavicol + S-adenosyl-L-methionine  ->  methylchavicol + S-adenosyl-L-homocysteine + H+","volatile cinnamoic ester biosynthesis"
"4001","dimethylsulfoniopropionate","[M+Na-2H]-","H10 S1 O2 C5 ","155.0202","155.0148586","0.00534139999996341","3-dimethylsulfoniopropionaldehyde + NAD+ + H2O  ->  dimethylsulfoniopropionate + NADH + 2 H+","dimethylsulfoniopropionate biosynthesis I (Wollastonia)"
"4002","dimethylsulfoniopropionate","[M+Na-2H]-","H10 S1 O2 C5 ","155.0202","155.0148586","0.00534139999996341","3-dimethylsulfoniopropionaldehyde + NAD+ + H2O  ->  dimethylsulfoniopropionate + NADH + 2 H+","dimethylsulfoniopropionate biosynthesis II (Spartina)"
"4003","chavicol","[M+Na-2H]-","H10 O1 C9 ","155.0202","155.0478729","0.0276729000000273","chavicol + S-adenosyl-L-methionine  ->  methylchavicol + S-adenosyl-L-homocysteine + H+","volatile cinnamoic ester biosynthesis"
"4004","anol","[M+Na-2H]-","H10 O1 C9 ","155.0202","155.0478729","0.0276729000000273","anol + S-adenosyl-L-methionine  ->  t-anethole + S-adenosyl-L-homocysteine + H+","t-anethole biosynthesis"
"4005","anol","[M+Na-2H]-","H10 O1 C9 ","155.0202","155.0478729","0.0276729000000273","anol + S-adenosyl-L-methionine  ->  t-anethole + S-adenosyl-L-homocysteine + H+","epoxypseudoisoeugenol-2-methylbutyrate biosynthesis"
"4006","anol","[M+Na-2H]-","H10 O1 C9 ","155.0202","155.0478729","0.0276729000000273","anol + acetate + NADP+  <-  coumaryl acetate + NADPH","epoxypseudoisoeugenol-2-methylbutyrate biosynthesis"
"4007","anol","[M+Na-2H]-","H10 O1 C9 ","155.0202","155.0478729","0.0276729000000273","anol + acetate + NADP+  <-  coumaryl acetate + NADPH","t-anethole biosynthesis"
"4008","L-canaline","[M+Na-2H]-","H10 C4 O3 N2 ","155.0202","155.0438502","0.02365020000002","L-canaline + carbamoyl-phosphate  ->  O-ureidohomoserine + phosphate","canavanine biosynthesis"
"4009","L-canaline","[M+Na-2H]-","H10 C4 O3 N2 ","155.0202","155.0438502","0.02365020000002","L-canaline + NADPH + H+  ->  L-homoserine + ammonia + NADP+","canavanine degradation"
"4010","L-canaline","[M+Na-2H]-","H10 C4 O3 N2 ","155.0202","155.0438502","0.02365020000002","L-homoserine + ammonia  ->  L-canaline + 2 H+","canavanine biosynthesis"
"4011","L-canaline","[M+Na-2H]-","H10 C4 O3 N2 ","155.0202","155.0438502","0.02365020000002","L-canavanine + H2O  ->  L-canaline + urea + H+","canavanine degradation"
"4012","chavicol","[M+Na-2H]-","H10 O1 C9 ","155.0202","155.0478729","0.0276729000000273","chavicol + S-adenosyl-L-methionine  ->  methylchavicol + S-adenosyl-L-homocysteine + H+","volatile cinnamoic ester biosynthesis"
"4013","chavicol","[M+Na-2H]-","H10 O1 C9 ","155.0202","155.0478729","0.0276729000000273","chavicol + S-adenosyl-L-methionine  ->  methylchavicol + S-adenosyl-L-homocysteine + H+","volatile cinnamoic ester biosynthesis"
"4014","L-canaline","[M+Na-2H]-","H10 C4 O3 N2 ","155.0202","155.0438502","0.02365020000002","L-canaline + carbamoyl-phosphate  ->  O-ureidohomoserine + phosphate","canavanine biosynthesis"
"4015","L-canaline","[M+Na-2H]-","H10 C4 O3 N2 ","155.0202","155.0438502","0.02365020000002","L-canaline + NADPH + H+  ->  L-homoserine + ammonia + NADP+","canavanine degradation"
"4016","L-canaline","[M+Na-2H]-","H10 C4 O3 N2 ","155.0202","155.0438502","0.02365020000002","L-homoserine + ammonia  ->  L-canaline + 2 H+","canavanine biosynthesis"
"4017","L-canaline","[M+Na-2H]-","H10 C4 O3 N2 ","155.0202","155.0438502","0.02365020000002","L-canavanine + H2O  ->  L-canaline + urea + H+","canavanine degradation"
"4018","nicotinate","[M+K-2H]-","H4 O2 N1 C6 ","158.9188333","158.9728214","0.0539881000000264","nicotinate + D-ribulose-1-phosphate + H+  ->  D-ribosylnicotinate + phosphate","pyridine nucleotide cycling (plants)"
"4019","nicotinate","[M+K-2H]-","H4 O2 N1 C6 ","158.9188333","158.9728214","0.0539881000000264","nicotinate D-ribonucleotide + diphosphate  <-  nicotinate + 5-phospho-alpha-D-ribose 1-diphosphate + H+","pyridine nucleotide cycling (plants)"
"4020","nicotinate","[M+K-2H]-","H4 O2 N1 C6 ","158.9188333","158.9728214","0.0539881000000264","nicotinate D-ribonucleotide + H2O  ->  nicotinate + D-ribose-5-phosphate + H+","pyridine nucleotide cycling (plants)"
"4021","nicotinate","[M+K-2H]-","H4 O2 N1 C6 ","158.9188333","158.9728214","0.0539881000000264","nicotinamide + H2O  ->  ammonia + nicotinate + H+","aldoxime degradation"
"4022","nicotinate","[M+K-2H]-","H4 O2 N1 C6 ","158.9188333","158.9728214","0.0539881000000264","nicotinamide + H2O  ->  ammonia + nicotinate + H+","pyridine nucleotide cycling (plants)"
"4023","nicotinate","[M+K-2H]-","H4 O2 N1 C6 ","158.9188333","158.9728214","0.0539881000000264","nicotinate + D-ribulose-1-phosphate + H+  ->  D-ribosylnicotinate + phosphate","pyridine nucleotide cycling (plants)"
"4024","nicotinate","[M+K-2H]-","H4 O2 N1 C6 ","158.9188333","158.9728214","0.0539881000000264","nicotinamide + H2O  ->  ammonia + nicotinate + H+","pyridine nucleotide cycling (plants)"
"4025","nicotinate","[M+K-2H]-","H4 O2 N1 C6 ","158.9188333","158.9728214","0.0539881000000264","nicotinate D-ribonucleotide + H2O  ->  nicotinate + D-ribose-5-phosphate + H+","pyridine nucleotide cycling (plants)"
"4026","nicotinate","[M+K-2H]-","H4 O2 N1 C6 ","158.9188333","158.9728214","0.0539881000000264","nicotinate D-ribonucleotide + diphosphate  <-  nicotinate + 5-phospho-alpha-D-ribose 1-diphosphate + H+","pyridine nucleotide cycling (plants)"
"4027","nicotinate","[M+K-2H]-","H4 O2 N1 C6 ","158.9188333","158.9728214","0.0539881000000264","nicotinate + D-ribulose-1-phosphate + H+  ->  D-ribosylnicotinate + phosphate","pyridine nucleotide cycling (plants)"
"4028","nicotinate","[M+K-2H]-","H4 O2 N1 C6 ","158.9188333","158.9728214","0.0539881000000264","nicotinate D-ribonucleotide + diphosphate  <-  nicotinate + 5-phospho-alpha-D-ribose 1-diphosphate + H+","pyridine nucleotide cycling (plants)"
"4029","nicotinate","[M+K-2H]-","H4 O2 N1 C6 ","158.9188333","158.9728214","0.0539881000000264","nicotinamide + H2O  ->  ammonia + nicotinate + H+","pyridine nucleotide cycling (plants)"
"4030","nicotinate","[M+K-2H]-","H4 O2 N1 C6 ","158.9188333","158.9728214","0.0539881000000264","nicotinate D-ribonucleotide + H2O  ->  nicotinate + D-ribose-5-phosphate + H+","pyridine nucleotide cycling (plants)"
"4031","nicotinate","[M+K-2H]-","H4 O2 N1 C6 ","158.9188333","158.9728214","0.0539881000000264","nicotinate + D-ribulose-1-phosphate + H+  ->  D-ribosylnicotinate + phosphate","pyridine nucleotide cycling (plants)"
"4032","nicotinate","[M+K-2H]-","H4 O2 N1 C6 ","158.9188333","158.9728214","0.0539881000000264","nicotinamide + H2O  ->  ammonia + nicotinate + H+","pyridine nucleotide cycling (plants)"
"4033","nicotinate","[M+K-2H]-","H4 O2 N1 C6 ","158.9188333","158.9728214","0.0539881000000264","nicotinate D-ribonucleotide + H2O  ->  nicotinate + D-ribose-5-phosphate + H+","pyridine nucleotide cycling (plants)"
"4034","nicotinate","[M+K-2H]-","H4 O2 N1 C6 ","158.9188333","158.9728214","0.0539881000000264","nicotinate D-ribonucleotide + diphosphate  <-  nicotinate + 5-phospho-alpha-D-ribose 1-diphosphate + H+","pyridine nucleotide cycling (plants)"
"4035","nicotinate","[M+K-2H]-","H4 O2 N1 C6 ","158.9188333","158.9728214","0.0539881000000264","nicotinate + D-ribulose-1-phosphate + H+  ->  D-ribosylnicotinate + phosphate","pyridine nucleotide cycling (plants)"
"4036","nicotinate","[M+K-2H]-","H4 O2 N1 C6 ","158.9188333","158.9728214","0.0539881000000264","nicotinamide + H2O  ->  ammonia + nicotinate + H+","pyridine nucleotide cycling (plants)"
"4037","nicotinate","[M+K-2H]-","H4 O2 N1 C6 ","158.9188333","158.9728214","0.0539881000000264","nicotinate D-ribonucleotide + H2O  ->  nicotinate + D-ribose-5-phosphate + H+","pyridine nucleotide cycling (plants)"
"4038","nicotinate","[M+K-2H]-","H4 O2 N1 C6 ","158.9188333","158.9728214","0.0539881000000264","nicotinate D-ribonucleotide + diphosphate  <-  nicotinate + 5-phospho-alpha-D-ribose 1-diphosphate + H+","pyridine nucleotide cycling (plants)"
"4039","nicotinate","[M+K-2H]-","H4 O2 N1 C6 ","158.9188333","158.9728214","0.0539881000000264","nicotinate + D-ribulose-1-phosphate + H+  ->  D-ribosylnicotinate + phosphate","pyridine nucleotide cycling (plants)"
"4040","nicotinate","[M+K-2H]-","H4 O2 N1 C6 ","158.9188333","158.9728214","0.0539881000000264","nicotinamide + H2O  ->  ammonia + nicotinate + H+","pyridine nucleotide cycling (plants)"
"4041","nicotinate","[M+K-2H]-","H4 O2 N1 C6 ","158.9188333","158.9728214","0.0539881000000264","nicotinate D-ribonucleotide + H2O  ->  nicotinate + D-ribose-5-phosphate + H+","pyridine nucleotide cycling (plants)"
"4042","nicotinate","[M+K-2H]-","H4 O2 N1 C6 ","158.9188333","158.9728214","0.0539881000000264","nicotinate D-ribonucleotide + diphosphate  <-  nicotinate + 5-phospho-alpha-D-ribose 1-diphosphate + H+","pyridine nucleotide cycling (plants)"
"4043","nicotinate","[M+K-2H]-","H4 O2 N1 C6 ","158.9188333","158.9728214","0.0539881000000264","nicotinate + D-ribulose-1-phosphate + H+  ->  D-ribosylnicotinate + phosphate","pyridine nucleotide cycling (plants)"
"4044","nicotinate","[M+K-2H]-","H4 O2 N1 C6 ","158.9188333","158.9728214","0.0539881000000264","nicotinamide + H2O  ->  ammonia + nicotinate + H+","pyridine nucleotide cycling (plants)"
"4045","nicotinate","[M+K-2H]-","H4 O2 N1 C6 ","158.9188333","158.9728214","0.0539881000000264","nicotinate D-ribonucleotide + H2O  ->  nicotinate + D-ribose-5-phosphate + H+","pyridine nucleotide cycling (plants)"
"4046","nicotinate","[M+K-2H]-","H4 O2 N1 C6 ","158.9188333","158.9728214","0.0539881000000264","nicotinate D-ribonucleotide + diphosphate  <-  nicotinate + 5-phospho-alpha-D-ribose 1-diphosphate + H+","pyridine nucleotide cycling (plants)"
"4047","nicotinate","[M+K-2H]-","H4 O2 N1 C6 ","158.9188333","158.9728214","0.0539881000000264","nicotinate + S-adenosyl-L-methionine  ->  S-adenosyl-L-homocysteine + methylnicotinate","trigonelline biosynthesis"
"4048","nicotinate","[M+K-2H]-","H4 O2 N1 C6 ","158.9188333","158.9728214","0.0539881000000264","nicotinate + N-methyl-delta1-pyrrolinium cation  ->  (S)-nicotine","nicotine biosynthesis"
"4049","nicotinate","[M+K-2H]-","H4 O2 N1 C6 ","158.9188333","158.9728214","0.0539881000000264","nicotinate + D-ribulose-1-phosphate + H+  ->  D-ribosylnicotinate + phosphate","pyridine nucleotide cycling (plants)"
"4050","nicotinate","[M+K-2H]-","H4 O2 N1 C6 ","158.9188333","158.9728214","0.0539881000000264","UDP-D-glucose + nicotinate + H+  <-->  N-glucosylnicotinate + UDP","N-glucosylnicotinate metabolism"
"4051","nicotinate","[M+K-2H]-","H4 O2 N1 C6 ","158.9188333","158.9728214","0.0539881000000264","nicotinate D-ribonucleotide + diphosphate  <-  nicotinate + 5-phospho-alpha-D-ribose 1-diphosphate + H+","pyridine nucleotide cycling (plants)"
"4052","nicotinate","[M+K-2H]-","H4 O2 N1 C6 ","158.9188333","158.9728214","0.0539881000000264","nicotinate D-ribonucleotide + H2O  ->  nicotinate + D-ribose-5-phosphate + H+","pyridine nucleotide cycling (plants)"
"4053","nicotinate","[M+K-2H]-","H4 O2 N1 C6 ","158.9188333","158.9728214","0.0539881000000264","nicotinamide + H2O  ->  ammonia + nicotinate + H+","aldoxime degradation"
"4054","nicotinate","[M+K-2H]-","H4 O2 N1 C6 ","158.9188333","158.9728214","0.0539881000000264","nicotinamide + H2O  ->  ammonia + nicotinate + H+","pyridine nucleotide cycling (plants)"
"4055","nicotinate","[M+K-2H]-","H4 O2 N1 C6 ","158.9188333","158.9728214","0.0539881000000264","nicotinate + D-ribulose-1-phosphate + H+  ->  D-ribosylnicotinate + phosphate","pyridine nucleotide cycling (plants)"
"4056","nicotinate","[M+K-2H]-","H4 O2 N1 C6 ","158.9188333","158.9728214","0.0539881000000264","nicotinamide + H2O  ->  ammonia + nicotinate + H+","pyridine nucleotide cycling (plants)"
"4057","nicotinate","[M+K-2H]-","H4 O2 N1 C6 ","158.9188333","158.9728214","0.0539881000000264","nicotinate D-ribonucleotide + H2O  ->  nicotinate + D-ribose-5-phosphate + H+","pyridine nucleotide cycling (plants)"
"4058","nicotinate","[M+K-2H]-","H4 O2 N1 C6 ","158.9188333","158.9728214","0.0539881000000264","nicotinate D-ribonucleotide + diphosphate  <-  nicotinate + 5-phospho-alpha-D-ribose 1-diphosphate + H+","pyridine nucleotide cycling (plants)"
"4059","nicotinate","[M+K-2H]-","H4 O2 N1 C6 ","158.9188333","158.9728214","0.0539881000000264","nicotinate + D-ribulose-1-phosphate + H+  ->  D-ribosylnicotinate + phosphate","pyridine nucleotide cycling (plants)"
"4060","nicotinate","[M+K-2H]-","H4 O2 N1 C6 ","158.9188333","158.9728214","0.0539881000000264","nicotinamide + H2O  ->  ammonia + nicotinate + H+","pyridine nucleotide cycling (plants)"
"4061","nicotinate","[M+K-2H]-","H4 O2 N1 C6 ","158.9188333","158.9728214","0.0539881000000264","nicotinate D-ribonucleotide + H2O  ->  nicotinate + D-ribose-5-phosphate + H+","pyridine nucleotide cycling (plants)"
"4062","nicotinate","[M+K-2H]-","H4 O2 N1 C6 ","158.9188333","158.9728214","0.0539881000000264","nicotinate D-ribonucleotide + diphosphate  <-  nicotinate + 5-phospho-alpha-D-ribose 1-diphosphate + H+","pyridine nucleotide cycling (plants)"
"4063","nicotinate","[M+K-2H]-","H4 O2 N1 C6 ","158.9188333","158.9728214","0.0539881000000264","nicotinate + D-ribulose-1-phosphate + H+  ->  D-ribosylnicotinate + phosphate","pyridine nucleotide cycling (plants)"
"4064","nicotinate","[M+K-2H]-","H4 O2 N1 C6 ","158.9188333","158.9728214","0.0539881000000264","nicotinate + S-adenosyl-L-methionine  ->  S-adenosyl-L-homocysteine + methylnicotinate","trigonelline biosynthesis"
"4065","nicotinate","[M+K-2H]-","H4 O2 N1 C6 ","158.9188333","158.9728214","0.0539881000000264","nicotinamide + H2O  ->  ammonia + nicotinate + H+","pyridine nucleotide cycling (plants)"
"4066","nicotinate","[M+K-2H]-","H4 O2 N1 C6 ","158.9188333","158.9728214","0.0539881000000264","nicotinate D-ribonucleotide + H2O  ->  nicotinate + D-ribose-5-phosphate + H+","pyridine nucleotide cycling (plants)"
"4067","nicotinate","[M+K-2H]-","H4 O2 N1 C6 ","158.9188333","158.9728214","0.0539881000000264","nicotinate D-ribonucleotide + diphosphate  <-  nicotinate + 5-phospho-alpha-D-ribose 1-diphosphate + H+","pyridine nucleotide cycling (plants)"
"4068","acetylphosphate","[M+Na-2H]-","H3 O5 P1 C2 ","158.9188333","158.9465178","0.0276845000000208","phosphate + acetyl-CoA  ->  acetylphosphate + coenzyme A","pyruvate fermentation (Chlamydomonas overview)"
"4069","acetylphosphate","[M+Na-2H]-","H3 O5 P1 C2 ","158.9188333","158.9465178","0.0276845000000208","phosphate + acetyl-CoA  ->  acetylphosphate + coenzyme A","pyruvate fermentation to acetate IV"
"4070","acetylphosphate","[M+Na-2H]-","H3 O5 P1 C2 ","158.9188333","158.9465178","0.0276845000000208","phosphate + acetyl-CoA  ->  acetylphosphate + coenzyme A","acetate formation from acetyl-CoA I"
"4071","acetylphosphate","[M+Na-2H]-","H3 O5 P1 C2 ","158.9188333","158.9465178","0.0276845000000208","ATP + acetate  <-  ADP + acetylphosphate","pyruvate fermentation (Chlamydomonas overview)"
"4072","acetylphosphate","[M+Na-2H]-","H3 O5 P1 C2 ","158.9188333","158.9465178","0.0276845000000208","ATP + acetate  <-  ADP + acetylphosphate","pyruvate fermentation to acetate IV"
